date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
1957-03-01,3.61,1.39,4,"1953-03-01 1956-03-01",93.62,1.52,4,"1953-03-01 1956-03-01",9.52,1.52,20,"1937-03-01 1956-03-01",27.09,1.71,4,"1953-03-01 1956-03-01",-1.2,1.81,4,"1953-03-01 1956-03-01",62.37,5.39,4,"1953-03-01 1956-03-01",2.09,1.08,20,"1937-03-01 1956-03-01",3.89,1.31,4,"1953-03-01 1956-03-01",89.47,35.15,20,"1937-03-01 1956-03-01",86.44,34.57,20,"1937-03-01 1956-03-01",3.04,9.42,20,"1937-03-01 1956-03-01",0.1,0.06,2,"1955-03-01 1956-03-01",,,,
1957-02-01,3.31,1.59,4,"1953-02-01 1956-02-01",95.6,1.1,4,"1953-02-01 1956-02-01",7.14,1.49,20,"1937-02-01 1956-02-01",26.35,1.45,4,"1953-02-01 1956-02-01",-1.16,1.73,4,"1953-02-01 1956-02-01",70.44,2.7,4,"1953-02-01 1956-02-01",0.53,1.3,20,"1937-02-01 1956-02-01",3.85,1.61,4,"1953-02-01 1956-02-01",119.26,40.8,19,"1938-02-01 1956-02-01",103.36,45.57,20,"1937-02-01 1956-02-01",11.58,15,19,"1938-02-01 1956-02-01",0.9,0.53,2,"1955-02-01 1956-02-01",,,,
1957-01-01,3.37,2.16,4,"1953-01-01 1956-01-01",96.62,1.17,4,"1953-01-01 1956-01-01",5.08,2.84,20,"1937-01-01 1956-01-01",26.11,2.93,4,"1953-01-01 1956-01-01",-0.83,2.28,4,"1953-01-01 1956-01-01",76.68,3.17,4,"1953-01-01 1956-01-01",-0.82,3.38,20,"1937-01-01 1956-01-01",4.49,0.1,4,"1953-01-01 1956-01-01",133.23,54.34,19,"1938-01-01 1956-01-01",104.56,63.94,20,"1937-01-01 1956-01-01",18.04,26.77,19,"1938-01-01 1956-01-01",0,0,2,"1955-01-01 1956-01-01",,,,
1956-12-01,4.05,1.63,3,"1953-12-01 1955-12-01",96.04,1.01,3,"1953-12-01 1955-12-01",6.75,1.48,19,"1937-12-01 1955-12-01",26.7,1.45,3,"1953-12-01 1955-12-01",-0.17,2.16,3,"1953-12-01 1955-12-01",74.34,4.31,3,"1953-12-01 1955-12-01",1.03,1.62,19,"1937-12-01 1955-12-01",4.09,0.79,3,"1953-12-01 1955-12-01",163.1,42.1,18,"1938-12-01 1955-12-01",156.73,44.21,19,"1937-12-01 1955-12-01",9.44,14.19,18,"1938-12-01 1955-12-01",0.5,0,1,"1955-12-01 1955-12-01",,,,
1956-11-01,6.5,2.74,3,"1953-11-01 1955-11-01",95.83,2.19,3,"1953-11-01 1955-11-01",9.22,1.63,19,"1937-11-01 1955-11-01",27.44,2.21,3,"1953-11-01 1955-11-01",1.86,3.47,3,"1953-11-01 1955-11-01",72.09,3.47,3,"1953-11-01 1955-11-01",2.91,1.81,19,"1937-11-01 1955-11-01",4.59,0.31,3,"1953-11-01 1955-11-01",144.42,64.96,19,"1937-11-01 1955-11-01",141.72,64.54,19,"1937-11-01 1955-11-01",2.71,4.56,19,"1937-11-01 1955-11-01",0.4,0,1,"1955-11-01 1955-11-01",,,,
1956-10-01,9.69,1,3,"1953-10-01 1955-10-01",96.45,1.27,3,"1953-10-01 1955-10-01",13.9,1.02,19,"1937-10-01 1955-10-01",23.16,0.82,3,"1953-10-01 1955-10-01",5.29,0.85,3,"1953-10-01 1955-10-01",72.11,2.96,3,"1953-10-01 1955-10-01",6.41,1.05,19,"1937-10-01 1955-10-01",3.48,0.73,3,"1953-10-01 1955-10-01",112.03,37.7,19,"1937-10-01 1955-10-01",112.03,37.7,19,"1937-10-01 1955-10-01",0,0,19,"1937-10-01 1955-10-01",0,0,1,"1955-10-01 1955-10-01",,,,
1956-09-01,13.01,0.56,3,"1953-09-01 1955-09-01",95.51,0.96,3,"1953-09-01 1955-09-01",18.76,0.91,19,"1937-09-01 1955-09-01",22.62,2.42,3,"1953-09-01 1955-09-01",9.1,0.51,3,"1953-09-01 1955-09-01",65.99,2.52,3,"1953-09-01 1955-09-01",9.84,0.76,19,"1937-09-01 1955-09-01",3.27,0.56,3,"1953-09-01 1955-09-01",48.51,26.9,19,"1937-09-01 1955-09-01",48.51,26.9,19,"1937-09-01 1955-09-01",0,0,19,"1937-09-01 1955-09-01",0,0,1,"1955-09-01 1955-09-01",,,,
1956-08-01,14.53,0.58,3,"1953-08-01 1955-08-01",93.98,1.56,3,"1953-08-01 1955-08-01",21.54,0.86,19,"1937-08-01 1955-08-01",21.44,1.15,3,"1953-08-01 1955-08-01",10.84,0.86,3,"1953-08-01 1955-08-01",62.1,2.91,3,"1953-08-01 1955-08-01",12.17,0.74,19,"1937-08-01 1955-08-01",2.87,0.56,3,"1953-08-01 1955-08-01",32.67,22.91,19,"1937-08-01 1955-08-01",32.67,22.91,19,"1937-08-01 1955-08-01",0,0,19,"1937-08-01 1955-08-01",0,0,1,"1955-08-01 1955-08-01",,,,
1956-07-01,13.72,0.94,3,"1953-07-01 1955-07-01",91.65,0.54,3,"1953-07-01 1955-07-01",22.13,1.01,19,"1937-07-01 1955-07-01",19.87,0.62,3,"1953-07-01 1955-07-01",9.95,1.05,3,"1953-07-01 1955-07-01",58.23,2.97,3,"1953-07-01 1955-07-01",12.42,0.75,19,"1937-07-01 1955-07-01",3.17,0.46,3,"1953-07-01 1955-07-01",27.32,16.02,19,"1937-07-01 1955-07-01",27.32,16.02,19,"1937-07-01 1955-07-01",0,0,19,"1937-07-01 1955-07-01",0,0,1,"1955-07-01 1955-07-01",,,,
1956-06-01,11.69,0.38,3,"1953-06-01 1955-06-01",92.16,1.76,3,"1953-06-01 1955-06-01",19.45,1.11,19,"1937-06-01 1955-06-01",21.9,1.33,3,"1953-06-01 1955-06-01",7.68,0.82,3,"1953-06-01 1955-06-01",59.23,2.43,3,"1953-06-01 1955-06-01",10.53,0.67,19,"1937-06-01 1955-06-01",3.46,0.26,3,"1953-06-01 1955-06-01",45.58,28.81,19,"1937-06-01 1955-06-01",45.58,28.81,19,"1937-06-01 1955-06-01",0,0,19,"1937-06-01 1955-06-01",0,0,1,"1955-06-01 1955-06-01",,,,
1956-05-01,9.15,1.01,3,"1953-05-01 1955-05-01",89.44,0.96,3,"1953-05-01 1955-05-01",16.85,1.12,19,"1937-05-01 1955-05-01",25.37,0.96,3,"1953-05-01 1955-05-01",4.71,0.95,3,"1953-05-01 1955-05-01",54.83,2.65,3,"1953-05-01 1955-05-01",7.78,0.82,19,"1937-05-01 1955-05-01",3.14,1.02,3,"1953-05-01 1955-05-01",48.64,26.41,19,"1937-05-01 1955-05-01",48.64,26.41,19,"1937-05-01 1955-05-01",0,0,19,"1937-05-01 1955-05-01",0,0,1,"1955-05-01 1955-05-01",,,,
1956-04-01,6.08,1.61,3,"1953-04-01 1955-04-01",91.38,2.66,3,"1953-04-01 1955-04-01",13.18,1.19,19,"1937-04-01 1955-04-01",26.94,2.86,3,"1953-04-01 1955-04-01",1.26,1.69,3,"1953-04-01 1955-04-01",58.48,5.96,3,"1953-04-01 1955-04-01",4.83,0.87,19,"1937-04-01 1955-04-01",3.57,1.69,3,"1953-04-01 1955-04-01",65.34,23.01,19,"1937-04-01 1955-04-01",65.21,23.03,19,"1937-04-01 1955-04-01",0.14,0.51,19,"1937-04-01 1955-04-01",0,0,1,"1955-04-01 1955-04-01",,,,
1956-03-01,3.65,1.6,3,"1953-03-01 1955-03-01",93.3,1.63,3,"1953-03-01 1955-03-01",9.61,1.51,19,"1937-03-01 1955-03-01",26.49,1.57,3,"1953-03-01 1955-03-01",-1.44,2.03,3,"1953-03-01 1955-03-01",61.83,6.12,3,"1953-03-01 1955-03-01",2.11,1.1,19,"1937-03-01 1955-03-01",3.44,1.22,3,"1953-03-01 1955-03-01",88.03,35.48,19,"1937-03-01 1955-03-01",85.69,35.31,19,"1937-03-01 1955-03-01",2.34,9.16,19,"1937-03-01 1955-03-01",0.1,0,1,"1955-03-01 1955-03-01",,,,
1956-02-01,3.99,1.22,3,"1953-02-01 1955-02-01",96.11,0.77,3,"1953-02-01 1955-02-01",7.29,1.36,19,"1937-02-01 1955-02-01",26.2,1.65,3,"1953-02-01 1955-02-01",-0.43,1.38,3,"1953-02-01 1955-02-01",71.02,2.89,3,"1953-02-01 1955-02-01",0.61,1.29,19,"1937-02-01 1955-02-01",3.32,1.53,3,"1953-02-01 1955-02-01",119.76,41.86,18,"1938-02-01 1955-02-01",104.88,46.26,19,"1937-02-01 1955-02-01",10.23,14.25,18,"1938-02-01 1955-02-01",0.3,0,1,"1955-02-01 1955-02-01",,,,
1956-01-01,3.65,2.43,3,"1953-01-01 1955-01-01",97.1,0.96,3,"1953-01-01 1955-01-01",5.06,2.91,19,"1937-01-01 1955-01-01",26.72,3.16,3,"1953-01-01 1955-01-01",-0.72,2.63,3,"1953-01-01 1955-01-01",77.85,2.81,3,"1953-01-01 1955-01-01",-0.89,3.46,19,"1937-01-01 1955-01-01",4.47,0.11,3,"1953-01-01 1955-01-01",133.15,55.83,18,"1938-01-01 1955-01-01",103.41,65.39,19,"1937-01-01 1955-01-01",18.59,27.4,18,"1938-01-01 1955-01-01",0,0,1,"1955-01-01 1955-01-01",,,,
1955-12-01,5.15,0.65,2,"1953-12-01 1954-12-01",96.61,0.74,2,"1953-12-01 1954-12-01",6.85,1.46,18,"1937-12-01 1954-12-01",27.26,1.48,2,"1953-12-01 1954-12-01",1.32,0.57,2,"1953-12-01 1954-12-01",77.02,2.53,2,"1953-12-01 1954-12-01",1.12,1.62,18,"1937-12-01 1954-12-01",4.4,0.79,2,"1953-12-01 1954-12-01",164.05,43.14,17,"1938-12-01 1954-12-01",158.16,44.99,18,"1937-12-01 1954-12-01",9.05,14.51,17,"1938-12-01 1954-12-01",,,,,,,,
1955-11-01,8.42,0.4,2,"1953-11-01 1954-11-01",97.38,0.08,2,"1953-11-01 1954-11-01",9.41,1.46,18,"1937-11-01 1954-11-01",27.05,2.62,2,"1953-11-01 1954-11-01",4.32,0.2,2,"1953-11-01 1954-11-01",74.4,1.43,2,"1953-11-01 1954-11-01",3.06,1.74,18,"1937-11-01 1954-11-01",4.53,0.37,2,"1953-11-01 1954-11-01",139.11,62.58,18,"1937-11-01 1954-11-01",137.1,63.17,18,"1937-11-01 1954-11-01",2.01,3.58,18,"1937-11-01 1954-11-01",,,,,,,,
1955-10-01,9.93,1.16,2,"1953-10-01 1954-10-01",96.71,1.48,2,"1953-10-01 1954-10-01",13.96,1.02,18,"1937-10-01 1954-10-01",22.58,0.06,2,"1953-10-01 1954-10-01",5.43,1.01,2,"1953-10-01 1954-10-01",73.06,3.23,2,"1953-10-01 1954-10-01",6.41,1.07,18,"1937-10-01 1954-10-01",2.97,0.06,2,"1953-10-01 1954-10-01",111.2,38.56,18,"1937-10-01 1954-10-01",111.2,38.56,18,"1937-10-01 1954-10-01",0,0,18,"1937-10-01 1954-10-01",,,,,,,,
1955-09-01,13.37,0.3,2,"1953-09-01 1954-09-01",96.18,0.15,2,"1953-09-01 1954-09-01",18.81,0.9,18,"1937-09-01 1954-09-01",23.13,2.83,2,"1953-09-01 1954-09-01",9.44,0.24,2,"1953-09-01 1954-09-01",66.3,3.03,2,"1953-09-01 1954-09-01",9.85,0.78,18,"1937-09-01 1954-09-01",2.93,0.37,2,"1953-09-01 1954-09-01",49.51,27.29,18,"1937-09-01 1954-09-01",49.51,27.29,18,"1937-09-01 1954-09-01",0,0,18,"1937-09-01 1954-09-01",,,,,,,,
1955-08-01,14.79,0.55,2,"1953-08-01 1954-08-01",95.03,0.58,2,"1953-08-01 1954-08-01",21.57,0.87,18,"1937-08-01 1954-08-01",21.34,1.4,2,"1953-08-01 1954-08-01",11.4,0.43,2,"1953-08-01 1954-08-01",63.85,1.85,2,"1953-08-01 1954-08-01",12.22,0.74,18,"1937-08-01 1954-08-01",2.94,0.68,2,"1953-08-01 1954-08-01",34.33,22.4,18,"1937-08-01 1954-08-01",34.33,22.4,18,"1937-08-01 1954-08-01",0,0,18,"1937-08-01 1954-08-01",,,,,,,,
1955-07-01,13.86,1.12,2,"1953-07-01 1954-07-01",91.63,0.66,2,"1953-07-01 1954-07-01",22.27,0.85,18,"1937-07-01 1954-07-01",20.05,0.69,2,"1953-07-01 1954-07-01",9.95,1.28,2,"1953-07-01 1954-07-01",56.15,0.47,2,"1953-07-01 1954-07-01",12.45,0.75,18,"1937-07-01 1954-07-01",2.85,0.15,2,"1953-07-01 1954-07-01",26.18,15.69,18,"1937-07-01 1954-07-01",26.18,15.69,18,"1937-07-01 1954-07-01",0,0,18,"1937-07-01 1954-07-01",,,,,,,,
1955-06-01,11.74,0.46,2,"1953-06-01 1954-06-01",93.07,1.47,2,"1953-06-01 1954-06-01",19.53,1.08,18,"1937-06-01 1954-06-01",21.22,1.12,2,"1953-06-01 1954-06-01",7.72,1,2,"1953-06-01 1954-06-01",59.85,2.78,2,"1953-06-01 1954-06-01",10.55,0.68,18,"1937-06-01 1954-06-01",3.32,0.22,2,"1953-06-01 1954-06-01",43.92,28.69,18,"1937-06-01 1954-06-01",43.92,28.69,18,"1937-06-01 1954-06-01",0,0,18,"1937-06-01 1954-06-01",,,,,,,,
1955-05-01,9.79,0.56,2,"1953-05-01 1954-05-01",89.4,1.18,2,"1953-05-01 1954-05-01",16.98,1,18,"1937-05-01 1954-05-01",24.94,0.9,2,"1953-05-01 1954-05-01",5.25,0.69,2,"1953-05-01 1954-05-01",53.77,2.68,2,"1953-05-01 1954-05-01",7.85,0.79,18,"1937-05-01 1954-05-01",2.63,0.89,2,"1953-05-01 1954-05-01",48.52,27.13,18,"1937-05-01 1954-05-01",48.52,27.13,18,"1937-05-01 1954-05-01",0,0,18,"1937-05-01 1954-05-01",,,,,,,,
1955-04-01,6.69,1.67,2,"1953-04-01 1954-04-01",92.23,2.9,2,"1953-04-01 1954-04-01",13.28,1.15,18,"1937-04-01 1954-04-01",26.15,3.22,2,"1953-04-01 1954-04-01",1.82,1.83,2,"1953-04-01 1954-04-01",60.7,6.2,2,"1953-04-01 1954-04-01",4.9,0.84,18,"1937-04-01 1954-04-01",2.85,1.65,2,"1953-04-01 1954-04-01",65.52,23.63,18,"1937-04-01 1954-04-01",65.5,23.63,18,"1937-04-01 1954-04-01",0.02,0.07,18,"1937-04-01 1954-04-01",,,,,,,,
1955-03-01,4.5,1.3,2,"1953-03-01 1954-03-01",93.87,1.74,2,"1953-03-01 1954-03-01",9.77,1.38,18,"1937-03-01 1954-03-01",25.39,0.16,2,"1953-03-01 1954-03-01",-0.68,2.11,2,"1953-03-01 1954-03-01",62.68,7.35,2,"1953-03-01 1954-03-01",2.2,1.06,18,"1937-03-01 1954-03-01",2.65,0.58,2,"1953-03-01 1954-03-01",88.01,36.46,18,"1937-03-01 1954-03-01",85.7,36.28,18,"1937-03-01 1954-03-01",2.31,9.41,18,"1937-03-01 1954-03-01",,,,,,,,
1955-02-01,4.85,0.18,2,"1953-02-01 1954-02-01",96.64,0.14,2,"1953-02-01 1954-02-01",7.36,1.36,18,"1937-02-01 1954-02-01",27.16,1.16,2,"1953-02-01 1954-02-01",0.54,0.09,2,"1953-02-01 1954-02-01",73.05,0.45,2,"1953-02-01 1954-02-01",0.65,1.31,18,"1937-02-01 1954-02-01",3.3,1.88,2,"1953-02-01 1954-02-01",122.27,41.73,17,"1938-02-01 1954-02-01",107.49,46.15,18,"1937-02-01 1954-02-01",9.71,14.49,17,"1938-02-01 1954-02-01",,,,,,,,
1955-01-01,3.57,2.98,2,"1953-01-01 1954-01-01",96.77,1.03,2,"1953-01-01 1954-01-01",5.03,2.99,18,"1937-01-01 1954-01-01",28.95,0.18,2,"1953-01-01 1954-01-01",-1.03,3.17,2,"1953-01-01 1954-01-01",76.82,2.95,2,"1953-01-01 1954-01-01",-1.02,3.5,18,"1937-01-01 1954-01-01",4.53,0.08,2,"1953-01-01 1954-01-01",135.92,56.23,17,"1938-01-01 1954-01-01",104.41,67.04,18,"1937-01-01 1954-01-01",19.65,27.84,17,"1938-01-01 1954-01-01",,,,,,,,
1954-12-01,5.79,0,1,"1953-12-01 1953-12-01",97.35,0,1,"1953-12-01 1953-12-01",6.82,1.5,17,"1937-12-01 1953-12-01",28.74,0,1,"1953-12-01 1953-12-01",1.89,0,1,"1953-12-01 1953-12-01",79.55,0,1,"1953-12-01 1953-12-01",1.06,1.65,17,"1937-12-01 1953-12-01",3.61,0,1,"1953-12-01 1953-12-01",165.86,43.83,16,"1938-12-01 1953-12-01",159.52,45.94,17,"1937-12-01 1953-12-01",9.62,14.78,16,"1938-12-01 1953-12-01",,,,,,,,
1954-11-01,8.02,0,1,"1953-11-01 1953-11-01",97.3,0,1,"1953-11-01 1953-11-01",9.29,1.42,17,"1937-11-01 1953-11-01",29.67,0,1,"1953-11-01 1953-11-01",4.11,0,1,"1953-11-01 1953-11-01",72.97,0,1,"1953-11-01 1953-11-01",2.88,1.62,17,"1937-11-01 1953-11-01",4.17,0,1,"1953-11-01 1953-11-01",130.7,53.62,17,"1937-11-01 1953-11-01",128.58,54.01,17,"1937-11-01 1953-11-01",2.13,3.65,17,"1937-11-01 1953-11-01",,,,,,,,
1954-10-01,11.09,0,1,"1953-10-01 1953-10-01",98.19,0,1,"1953-10-01 1953-10-01",14.02,1.01,17,"1937-10-01 1953-10-01",22.65,0,1,"1953-10-01 1953-10-01",6.45,0,1,"1953-10-01 1953-10-01",76.29,0,1,"1953-10-01 1953-10-01",6.44,1.09,17,"1937-10-01 1953-10-01",2.9,0,1,"1953-10-01 1953-10-01",114.79,36.63,17,"1937-10-01 1953-10-01",114.79,36.63,17,"1937-10-01 1953-10-01",0,0,17,"1937-10-01 1953-10-01",,,,,,,,
1954-09-01,13.67,0,1,"1953-09-01 1953-09-01",96.33,0,1,"1953-09-01 1953-09-01",18.88,0.87,17,"1937-09-01 1953-09-01",25.97,0,1,"1953-09-01 1953-09-01",9.19,0,1,"1953-09-01 1953-09-01",63.27,0,1,"1953-09-01 1953-09-01",9.79,0.76,17,"1937-09-01 1953-09-01",3.3,0,1,"1953-09-01 1953-09-01",49.65,28.07,17,"1937-09-01 1953-09-01",49.65,28.07,17,"1937-09-01 1953-09-01",0,0,17,"1937-09-01 1953-09-01",,,,,,,,
1954-08-01,15.34,0,1,"1953-08-01 1953-08-01",95.61,0,1,"1953-08-01 1953-08-01",21.68,0.77,17,"1937-08-01 1953-08-01",22.74,0,1,"1953-08-01 1953-08-01",11.83,0,1,"1953-08-01 1953-08-01",62,0,1,"1953-08-01 1953-08-01",12.2,0.75,17,"1937-08-01 1953-08-01",2.26,0,1,"1953-08-01 1953-08-01",32.02,20.86,17,"1937-08-01 1953-08-01",32.02,20.86,17,"1937-08-01 1953-08-01",0,0,17,"1937-08-01 1953-08-01",,,,,,,,
1954-07-01,14.98,0,1,"1953-07-01 1953-07-01",92.29,0,1,"1953-07-01 1953-07-01",22.4,0.67,17,"1937-07-01 1953-07-01",19.35,0,1,"1953-07-01 1953-07-01",11.24,0,1,"1953-07-01 1953-07-01",56.61,0,1,"1953-07-01 1953-07-01",12.53,0.71,17,"1937-07-01 1953-07-01",2.71,0,1,"1953-07-01 1953-07-01",26.18,16.14,17,"1937-07-01 1953-07-01",26.18,16.14,17,"1937-07-01 1953-07-01",0,0,17,"1937-07-01 1953-07-01",,,,,,,,
1954-06-01,12.2,0,1,"1953-06-01 1953-06-01",94.53,0,1,"1953-06-01 1953-06-01",19.64,1.01,17,"1937-06-01 1953-06-01",20.1,0,1,"1953-06-01 1953-06-01",8.72,0,1,"1953-06-01 1953-06-01",62.63,0,1,"1953-06-01 1953-06-01",10.6,0.66,17,"1937-06-01 1953-06-01",3.1,0,1,"1953-06-01 1953-06-01",43.29,29.41,17,"1937-06-01 1953-06-01",43.29,29.41,17,"1937-06-01 1953-06-01",0,0,17,"1937-06-01 1953-06-01",,,,,,,,
1954-05-01,10.35,0,1,"1953-05-01 1953-05-01",90.58,0,1,"1953-05-01 1953-05-01",16.97,1.03,17,"1937-05-01 1953-05-01",25.84,0,1,"1953-05-01 1953-05-01",5.95,0,1,"1953-05-01 1953-05-01",56.45,0,1,"1953-05-01 1953-05-01",7.85,0.81,17,"1937-05-01 1953-05-01",1.74,0,1,"1953-05-01 1953-05-01",49.55,27.57,17,"1937-05-01 1953-05-01",49.55,27.57,17,"1937-05-01 1953-05-01",0,0,17,"1937-05-01 1953-05-01",,,,,,,,
1954-04-01,8.36,0,1,"1953-04-01 1953-04-01",95.13,0,1,"1953-04-01 1953-04-01",13.4,1.06,17,"1937-04-01 1953-04-01",22.93,0,1,"1953-04-01 1953-04-01",3.66,0,1,"1953-04-01 1953-04-01",66.9,0,1,"1953-04-01 1953-04-01",4.94,0.84,17,"1937-04-01 1953-04-01",1.2,0,1,"1953-04-01 1953-04-01",66.2,24.14,17,"1937-04-01 1953-04-01",66.18,24.14,17,"1937-04-01 1953-04-01",0.02,0.07,17,"1937-04-01 1953-04-01",,,,,,,,
1954-03-01,5.79,0,1,"1953-03-01 1953-03-01",95.61,0,1,"1953-03-01 1953-03-01",9.82,1.4,17,"1937-03-01 1953-03-01",25.55,0,1,"1953-03-01 1953-03-01",1.43,0,1,"1953-03-01 1953-03-01",70.03,0,1,"1953-03-01 1953-03-01",2.33,0.95,17,"1937-03-01 1953-03-01",3.23,0,1,"1953-03-01 1953-03-01",90.49,36,17,"1937-03-01 1953-03-01",88.08,35.95,17,"1937-03-01 1953-03-01",2.42,9.67,17,"1937-03-01 1953-03-01",,,,,,,,
1954-02-01,4.67,0,1,"1953-02-01 1953-02-01",96.79,0,1,"1953-02-01 1953-02-01",7.32,1.39,17,"1937-02-01 1953-02-01",26,0,1,"1953-02-01 1953-02-01",0.63,0,1,"1953-02-01 1953-02-01",72.61,0,1,"1953-02-01 1953-02-01",0.57,1.3,17,"1937-02-01 1953-02-01",1.43,0,1,"1953-02-01 1953-02-01",123.21,42.84,16,"1938-02-01 1953-02-01",107.5,47.48,17,"1937-02-01 1953-02-01",10.31,14.73,16,"1938-02-01 1953-02-01",,,,,,,,
1954-01-01,6.55,0,1,"1953-01-01 1953-01-01",97.81,0,1,"1953-01-01 1953-01-01",5.14,3.04,17,"1937-01-01 1953-01-01",28.77,0,1,"1953-01-01 1953-01-01",2.14,0,1,"1953-01-01 1953-01-01",79.77,0,1,"1953-01-01 1953-01-01",-0.95,3.6,17,"1937-01-01 1953-01-01",4.45,0,1,"1953-01-01 1953-01-01",133.09,56.77,16,"1938-01-01 1953-01-01",104.64,68.98,17,"1937-01-01 1953-01-01",15.82,23.96,16,"1938-01-01 1953-01-01",,,,,,,,
1953-12-01,,,,,,,,,6.74,1.52,16,"1937-12-01 1952-12-01",,,,,,,,,,,,,0.96,1.65,16,"1937-12-01 1952-12-01",,,,,163.43,44.21,15,"1938-12-01 1952-12-01",156.84,46.04,16,"1937-12-01 1952-12-01",10.26,15.04,15,"1938-12-01 1952-12-01",,,,,,,,
1953-11-01,,,,,,,,,9.2,1.41,16,"1937-11-01 1952-11-01",,,,,,,,,,,,,2.74,1.56,16,"1937-11-01 1952-11-01",,,,,127.01,53.14,16,"1937-11-01 1952-11-01",124.76,53.4,16,"1937-11-01 1952-11-01",2.26,3.72,16,"1937-11-01 1952-11-01",,,,,,,,
1953-10-01,,,,,,,,,14.01,1.04,16,"1937-10-01 1952-10-01",,,,,,,,,,,,,6.4,1.11,16,"1937-10-01 1952-10-01",,,,,116.57,37.04,16,"1937-10-01 1952-10-01",116.57,37.04,16,"1937-10-01 1952-10-01",0,0,16,"1937-10-01 1952-10-01",,,,,,,,
1953-09-01,,,,,,,,,18.9,0.9,16,"1937-09-01 1952-09-01",,,,,,,,,,,,,9.74,0.75,16,"1937-09-01 1952-09-01",,,,,47.41,27.43,16,"1937-09-01 1952-09-01",47.41,27.43,16,"1937-09-01 1952-09-01",0,0,16,"1937-09-01 1952-09-01",,,,,,,,
1953-08-01,,,,,,,,,21.68,0.79,16,"1937-08-01 1952-08-01",,,,,,,,,,,,,12.14,0.73,16,"1937-08-01 1952-08-01",,,,,30.68,20.77,16,"1937-08-01 1952-08-01",30.68,20.77,16,"1937-08-01 1952-08-01",0,0,16,"1937-08-01 1952-08-01",,,,,,,,
1953-07-01,,,,,,,,,22.39,0.69,16,"1937-07-01 1952-07-01",,,,,,,,,,,,,12.51,0.72,16,"1937-07-01 1952-07-01",,,,,25.52,16.41,16,"1937-07-01 1952-07-01",25.52,16.41,16,"1937-07-01 1952-07-01",0,0,16,"1937-07-01 1952-07-01",,,,,,,,
1953-06-01,,,,,,,,,19.74,0.95,16,"1937-06-01 1952-06-01",,,,,,,,,,,,,10.62,0.68,16,"1937-06-01 1952-06-01",,,,,42.04,29.87,16,"1937-06-01 1952-06-01",42.04,29.87,16,"1937-06-01 1952-06-01",0,0,16,"1937-06-01 1952-06-01",,,,,,,,
1953-05-01,,,,,,,,,16.95,1.06,16,"1937-05-01 1952-05-01",,,,,,,,,,,,,7.79,0.8,16,"1937-05-01 1952-05-01",,,,,50.32,28.24,16,"1937-05-01 1952-05-01",50.32,28.24,16,"1937-05-01 1952-05-01",0,0,16,"1937-05-01 1952-05-01",,,,,,,,
1953-04-01,,,,,,,,,13.43,1.09,16,"1937-04-01 1952-04-01",,,,,,,,,,,,,4.92,0.87,16,"1937-04-01 1952-04-01",,,,,67.06,24.63,16,"1937-04-01 1952-04-01",67.04,24.63,16,"1937-04-01 1952-04-01",0.02,0.07,16,"1937-04-01 1952-04-01",,,,,,,,
1953-03-01,,,,,,,,,9.82,1.45,16,"1937-03-01 1952-03-01",,,,,,,,,,,,,2.3,0.97,16,"1937-03-01 1952-03-01",,,,,91.26,36.98,16,"1937-03-01 1952-03-01",88.69,36.97,16,"1937-03-01 1952-03-01",2.57,9.95,16,"1937-03-01 1952-03-01",,,,,,,,
1953-02-01,,,,,,,,,7.28,1.42,16,"1937-02-01 1952-02-01",,,,,,,,,,,,,0.5,1.31,16,"1937-02-01 1952-02-01",,,,,126.58,42.14,15,"1938-02-01 1952-02-01",109.68,48.11,16,"1937-02-01 1952-02-01",11,14.96,15,"1938-02-01 1952-02-01",,,,,,,,
1953-01-01,,,,,,,,,4.93,3.01,16,"1937-01-01 1952-01-01",,,,,,,,,,,,,-1.21,3.55,16,"1937-01-01 1952-01-01",,,,,125.99,51.29,15,"1938-01-01 1952-01-01",96.75,63.22,16,"1937-01-01 1952-01-01",16.3,24.68,15,"1938-01-01 1952-01-01",,,,,,,,
1952-12-01,,,,,,,,,6.67,1.54,15,"1937-12-01 1951-12-01",,,,,,,,,,,,,0.85,1.65,15,"1937-12-01 1951-12-01",,,,,164.46,45.59,14,"1938-12-01 1951-12-01",157.49,47.48,15,"1937-12-01 1951-12-01",10.86,15.4,14,"1938-12-01 1951-12-01",,,,,,,,
